date,buyout|const,buyout|growth,buyout|term,buyout|inflation,buyout|credit,buyout|r2,buyout|n,vc|const,vc|growth,vc|term,vc|inflation,vc|credit,vc|r2,vc|n,fof_secondary|const,fof_secondary|growth,fof_secondary|term,fof_secondary|inflation,fof_secondary|credit,fof_secondary|r2,fof_secondary|n,fof_primary|const,fof_primary|growth,fof_primary|term,fof_primary|inflation,fof_primary|credit,fof_primary|r2,fof_primary|n,senior_loan|const,senior_loan|growth,senior_loan|term,senior_loan|inflation,senior_loan|credit,senior_loan|r2,senior_loan|n,mezzanine|const,mezzanine|growth,mezzanine|term,mezzanine|inflation,mezzanine|credit,mezzanine|r2,mezzanine|n,apac_equity|const,apac_equity|growth,apac_equity|term,apac_equity|inflation,apac_equity|credit,apac_equity|r2,apac_equity|n,hfri_fof_cons|const,hfri_fof_cons|growth,hfri_fof_cons|term,hfri_fof_cons|inflation,hfri_fof_cons|credit,hfri_fof_cons|r2,hfri_fof_cons|n,msci_gpfi|const,msci_gpfi|growth,msci_gpfi|term,msci_gpfi|inflation,msci_gpfi|credit,msci_gpfi|r2,msci_gpfi|n,re_noncore|const,re_noncore|growth,re_noncore|term,re_noncore|inflation,re_noncore|credit,re_noncore|r2,re_noncore|n,gl1|const,gl1|growth,gl1|term,gl1|inflation,gl1|credit,gl1|r2,gl1|n,gl2|const,gl2|growth,gl2|term,gl2|inflation,gl2|credit,gl2|r2,gl2|n,epra_nareit|const,epra_nareit|growth,epra_nareit|term,epra_nareit|inflation,epra_nareit|credit,epra_nareit|r2,epra_nareit|n,infra_core|const,infra_core|growth,infra_core|term,infra_core|inflation,infra_core|credit,infra_core|r2,infra_core|n,ftse_fi_infra|const,ftse_fi_infra|growth,ftse_fi_infra|term,ftse_fi_infra|inflation,ftse_fi_infra|credit,ftse_fi_infra|r2,ftse_fi_infra|n
2010-03-31,0.028321,0.96651,-0.55763,0.50578,-1.0218,0.69163,16,0.024823,0.67738,-1.2981,0.51448,-1.076,0.52605,16,0.020103,0.93668,-0.17105,1.2584,-1.8567,0.79508,16,-0.00019773,0.793,0.61627,1.7586,-1.0558,0.76593,16,,,,,,,,0.035501,0.24434,-0.39923,0.32542,1.4466,0.94074,16,0.051945,0.66548,-1.2923,0.31182,-0.35273,0.67578,16,-0.00047918,0.32238,0.1024,0.52529,-0.25416,0.87672,16,,,,,,,,-0.037071,1.7375,0.51373,2.291,-3.2011,0.44859,16,,,,,,,,,,,,,,,-0.0035721,1.4161,-0.23921,-0.5953,0.034738,0.85346,16,,,,,,,,,,,,,,
2010-06-30,0.027995,0.82554,-0.14564,0.68381,-0.73951,0.6457,17,0.024424,0.50441,-0.7926,0.73292,-0.7296,0.46547,17,0.019716,0.76931,0.31809,1.4697,-1.5215,0.68911,17,-0.00035176,0.72634,0.81109,1.8428,-0.92232,0.75694,17,,,,,,,,0.035421,0.20964,-0.29782,0.36924,1.5161,0.93999,17,0.051582,0.50858,-0.83381,0.50997,-0.038524,0.63607,17,-0.00057116,0.28258,0.21873,0.57556,-0.17444,0.85222,17,,,,,,,,-0.037923,1.3689,1.591,2.7566,-2.4629,0.35333,17,,,,,,,,,,,,,,,-0.0038298,1.3045,0.086784,-0.45443,0.25813,0.84215,17,,,,,,,,,,,,,,
2010-09-30,0.027971,0.81604,-0.15687,0.68281,-0.72989,0.65741,18,0.024733,0.62479,-0.65022,0.7456,-0.85153,0.47067,18,0.019725,0.7727,0.3221,1.4701,-1.525,0.69977,18,2.9509e-05,0.87482,0.98671,1.8584,-1.0727,0.75724,18,,,,,,,,0.035458,0.22416,-0.28065,0.37077,1.5013,0.94033,18,0.051938,0.64689,-0.67023,0.52454,-0.17862,0.63698,18,-0.0006156,0.26527,0.19827,0.57374,-0.15691,0.8513,18,,,,,,,,-0.038073,1.3101,1.5215,2.7504,-2.4034,0.36257,18,,,,,,,,,,,,,,,-0.0038976,1.2781,0.05555,-0.45721,0.28488,0.85277,18,-0.017365,0.39795,1.0244,0.93503,-0.3167,0.57312,16,,,,,,,
2010-12-31,0.023799,0.79422,-0.02916,0.71822,-0.66347,0.65523,19,0.028103,0.64242,-0.7534,0.71699,-0.9052,0.50829,19,0.021488,0.78192,0.26812,1.4551,-1.553,0.71865,19,-0.00030181,0.87309,0.99685,1.8612,-1.0675,0.7629,19,,,,,,,,0.031105,0.20139,-0.14738,0.40771,1.5707,0.93587,19,0.048124,0.62694,-0.5535,0.5569,-0.11791,0.64041,19,-0.0014707,0.2608,0.22444,0.58099,-0.1433,0.85213,19,,,,,,,,-0.033387,1.3346,1.3781,2.7106,-2.478,0.37785,19,,,,,,,,,,,,,,,-0.0069609,1.2621,0.14932,-0.43122,0.33365,0.852,19,-0.016182,0.40332,0.98935,0.92538,-0.33421,0.57305,17,,,,,,,
2011-03-31,0.023203,0.79261,-0.029661,0.70853,-0.65778,0.6557,20,0.022425,0.62707,-0.75818,0.62462,-0.85097,0.4714,20,0.018233,0.77312,0.26538,1.4022,-1.5219,0.69147,20,-0.0031784,0.86532,0.99443,1.8144,-1.04,0.74782,20,,,,,,,,0.029984,0.19837,-0.14833,0.38949,1.5814,0.93445,20,0.041256,0.60838,-0.55928,0.44517,-0.05232,0.59336,20,-0.0019839,0.25941,0.22401,0.57264,-0.1384,0.84918,20,,,,,,,,-0.036168,1.3271,1.3758,2.6654,-2.4514,0.37341,20,,,,,,,,,,,,,,,-0.007586,1.2604,0.14879,-0.44138,0.33962,0.85178,20,-0.013817,0.40928,0.9907,0.96,-0.35528,0.5662,18,,,,,,,
2011-06-30,0.017704,0.81208,0.13825,0.78514,-0.65046,0.67203,20,0.032184,0.6181,-0.64836,0.79688,-0.90883,0.4616,20,0.014263,0.78604,0.36841,1.4437,-1.5147,0.70425,20,-0.0067542,0.87729,1.0926,1.8559,-1.034,0.75769,20,,,,,,,,0.025311,0.20888,-0.10188,0.38185,1.5982,0.9428,20,0.042117,0.60503,-0.59048,0.42946,-0.052925,0.59439,20,-0.0026029,0.25918,0.20428,0.55207,-0.13332,0.8449,20,,,,,,,,-0.042748,1.3495,1.5619,2.7459,-2.441,0.38218,20,,,,,,,,,,,,,,,-0.0088491,1.2683,0.24096,-0.38328,0.3354,0.85097,20,-0.013693,0.41031,1.0068,0.97267,-0.35753,0.57045,19,,,,,,,
2011-09-30,0.018222,0.8396,0.16904,0.78375,-0.67043,0.713,20,0.031871,0.60233,-0.67104,0.79585,-0.89831,0.5068,20,0.014094,0.72684,0.59766,1.5541,-1.4174,0.67619,20,-0.006268,0.92216,1.0308,1.813,-1.0871,0.78279,20,,,,,,,,0.025589,0.22938,-0.11275,0.36853,1.5771,0.94817,20,0.04275,0.61375,-0.43407,0.48229,-0.032314,0.62891,20,-0.0026162,0.24929,0.24727,0.57221,-0.11621,0.84897,20,,,,,,,,-0.042996,1.2834,1.7996,2.8624,-2.3358,0.37683,20,,,,,,,,,,,,,,,-0.0093374,1.2291,0.27485,-0.35307,0.37809,0.85926,20,-0.013462,0.47841,0.75445,0.84989,-0.46729,0.57049,20,,,,,,,
2011-12-31,0.00095974,0.68073,0.6895,1.3946,-0.49978,0.85784,20,0.016687,0.46537,-0.19908,1.3494,-0.75419,0.5552,20,0.0012942,0.59041,0.88874,1.8986,-1.2509,0.74409,20,-0.015707,0.83054,1.2913,2.1194,-0.98365,0.82197,20,,,,,,,,0.022366,0.21044,0.038966,0.54493,1.5859,0.95176,20,0.032092,0.50283,-0.17807,0.78477,0.10058,0.63584,20,-0.0064122,0.20644,0.32145,0.66051,-0.06171,0.86606,20,,,,,,,,-0.079369,0.94563,2.8811,4.1323,-1.9698,0.54015,20,,,,,,,,,,,,,,,-0.012237,1.1993,0.34631,-0.2687,0.41349,0.85676,20,-0.0090107,0.51276,0.58658,0.65388,-0.49711,0.60453,20,,,,,,,
2012-03-31,0.0024244,0.68696,0.70804,1.4202,-0.5239,0.87294,20,0.024543,0.50698,-0.1877,1.4004,-0.85024,0.63679,20,0.001723,0.58925,0.92623,1.9375,-1.2701,0.75767,20,-0.014222,0.83793,1.2985,2.134,-1.0037,0.83148,20,,,,,,,,0.019755,0.19289,0.075154,0.56709,1.6027,0.94949,20,0.031347,0.49377,-0.12419,0.83372,0.088912,0.63895,20,-0.0077576,0.19915,0.32121,0.65344,-0.045907,0.8858,20,-0.043046,0.84977,2.2692,2.3006,-0.4655,0.75311,16,-0.079936,0.94065,2.9015,4.1494,-1.9709,0.54007,20,,,,,,,,,,,,,,,-0.014431,1.1875,0.34528,-0.28085,0.4395,0.86416,20,-0.0052938,0.53756,0.537,0.62423,-0.52177,0.61622,20,,,,,,,
2012-06-30,-0.0077545,0.61844,0.95227,1.5811,-0.35829,0.91797,20,0.010166,0.43084,0.089205,1.588,-0.66001,0.6592,20,-0.0019801,0.54795,1.069,2.0275,-1.1752,0.75852,20,-0.020232,0.80414,1.4207,2.2162,-0.92003,0.83968,20,,,,,,,,0.016847,0.1714,0.15124,0.61675,1.6541,0.95178,20,0.012351,0.3746,0.30289,1.1173,0.37954,0.69476,20,-0.010562,0.17863,0.39391,0.70093,0.0031923,0.90738,20,-0.043268,0.85135,2.2514,2.2877,-0.46657,0.7534,17,-0.077804,0.92815,2.9388,4.1673,-1.9488,0.53597,20,,,,,,,,,,,,,,,0.0013488,1.2588,0.08146,-0.46336,0.25645,0.88633,20,-0.0053547,0.53202,0.55534,0.63504,-0.50994,0.61198,20,,,,,,,
2012-09-30,-0.0071617,0.72747,1.1379,1.7388,-0.5897,0.95664,20,0.0098072,0.58381,0.35536,1.8196,-1.0019,0.70972,20,-0.0019828,0.53803,1.0519,2.0127,-1.1534,0.7477,20,-0.020056,0.88099,1.5527,2.3294,-1.0866,0.85524,20,,,,,,,,0.016096,0.18487,0.1781,0.64336,1.6136,0.95131,20,0.012584,0.35585,0.26935,1.0873,0.4242,0.69852,20,-0.010296,0.19696,0.42431,0.72599,-0.033282,0.91369,20,-0.042697,0.85485,2.2571,2.2906,-0.46692,0.75675,18,-0.075575,1.2222,3.4364,4.587,-2.5637,0.62413,20,,,,,,,,,,,,,,,-0.00027958,1.2658,0.10126,-0.43887,0.21757,0.88427,20,-0.005101,0.60556,0.68125,0.74265,-0.66812,0.65526,20,,,,,,,
2012-12-31,-0.0046595,0.72292,1.079,1.6966,-0.57963,0.95092,20,0.013345,0.55292,0.17638,1.6698,-0.92181,0.70791,20,0.0019532,0.55372,1.0487,2.0303,-1.1991,0.73558,20,-0.017512,0.86838,1.4616,2.2571,-1.0549,0.84964,20,,,,,,,,0.01345,0.2003,0.28191,0.72713,1.5744,0.94832,20,0.014773,0.2535,-0.16704,0.68828,0.69788,0.75116,20,-0.008998,0.18459,0.35461,0.66724,-0.0011231,0.91243,20,-0.041606,0.8539,2.2355,2.276,-0.46534,0.75606,19,-0.067606,1.2899,3.5708,4.7552,-2.7532,0.62597,20,,,,,,,,,,,,,,,0.001259,1.3333,0.34012,-0.20612,0.034442,0.89774,20,-0.0050976,0.55042,0.46544,0.53967,-0.51964,0.691,20,,,,,,,
2013-03-31,-0.005742,0.72348,1.1675,1.7852,-0.60621,0.95133,20,0.013457,0.63549,0.63739,2.1608,-1.274,0.75655,20,-0.0018066,0.57016,1.4386,2.4261,-1.3537,0.77207,20,-0.020225,0.90756,1.8984,2.7081,-1.2838,0.8844,20,,,,,,,,0.016807,0.18604,-0.063816,0.37628,1.7106,0.9572,20,0.013885,0.33382,0.35997,1.2445,0.33309,0.77694,20,-0.006904,0.21544,0.36507,0.68895,-0.086836,0.89827,20,-0.042679,0.8432,2.2592,2.2958,-0.44334,0.75547,20,-0.067557,1.3636,3.9859,5.197,-3.0683,0.64684,20,,,,,,,,,,,,,,,-0.00064286,1.2789,0.18032,-0.38573,0.22574,0.90124,20,-0.0084336,0.4837,0.34879,0.39872,-0.30761,0.6972,20,,,,,,,
2013-06-30,0.0141,0.60902,0.26181,1.078,-0.419,0.9008,20,0.033037,0.51897,-0.24399,1.4831,-1.0871,0.72564,20,0.019755,0.44793,0.44688,1.6455,-1.1515,0.67698,20,0.0050892,0.77713,0.68907,1.7182,-1.0542,0.79288,20,,,,,,,,0.017316,0.19687,-0.13453,0.28078,1.7072,0.95736,20,0.019385,0.25933,0.25648,1.2888,0.41036,0.80325,20,-0.0021729,0.20362,0.095734,0.43337,-0.051376,0.85637,20,-0.023829,0.78627,1.22,1.3328,-0.29623,0.68538,20,-0.016147,1.1168,1.4672,3.0847,-2.6128,0.46817,20,,,,,,,,,,,,,,,-8.7884e-05,1.241,0.27444,-0.21093,0.25151,0.90364,20,-0.004733,0.50054,0.048082,0.052153,-0.29536,0.69219,20,,,,,,,
2013-09-30,0.022461,0.62912,0.035006,0.97479,-0.67866,0.91,20,0.04465,0.60048,-0.46504,1.4062,-1.4783,0.72977,20,0.024846,0.45005,0.29109,1.5701,-1.3038,0.67975,20,0.017114,0.81254,0.37432,1.5778,-1.4313,0.80283,20,,,,,,,,0.01389,0.18107,-0.054875,0.3137,1.8179,0.94976,20,0.016452,0.26117,0.3516,1.336,0.49636,0.78616,20,0.0025833,0.21126,-0.039906,0.36994,-0.19691,0.87272,20,-0.0095769,0.879,0.93585,1.2293,-0.7722,0.62749,20,0.0058252,1.1359,0.81226,2.7716,-3.2759,0.48876,20,,,,,,,,,,,,,,,-0.023893,1.1295,0.82484,0.015561,1.0218,0.9425,20,0.0025371,0.5325,-0.12373,-0.019653,-0.52939,0.68924,20,,,,,,,
2013-12-31,0.02893,0.54919,-0.1351,0.54756,-0.47853,0.82679,20,0.051297,0.56761,-0.66225,1.1166,-1.3885,0.53023,20,0.04108,0.25602,-0.13877,0.5178,-0.81699,0.24627,20,0.024963,0.78564,0.13604,1.2719,-1.3533,0.59841,20,,,,,,,,0.013891,0.14043,-0.036394,0.19041,1.9135,0.93071,20,0.023239,0.26437,0.13349,1.1518,0.50159,0.64307,20,0.007171,0.14177,-0.15471,0.028113,-0.024858,0.84045,20,-0.0020982,0.69142,0.78253,0.44675,-0.31699,0.42545,20,0.045027,0.5866,-0.18899,-0.014502,-1.9103,0.22708,20,,,,,,,,,,,,,,,-0.02035,0.94708,0.79476,-0.63877,1.4574,0.94138,20,0.0061436,0.4834,-0.2165,-0.27159,-0.40714,0.60692,20,,,,,,,
2014-03-31,0.025369,0.60479,-0.18363,0.26158,-0.43957,0.83966,20,0.039773,0.71904,-0.81045,0.44432,-1.3391,0.53366,20,0.038668,0.2762,-0.16621,0.47925,-0.83759,0.24474,20,0.0086841,1.0376,-0.085134,-0.015903,-1.1811,0.72573,20,0.0091761,0.20991,0.20714,0.077932,0.86659,0.91444,16,0.0088627,0.22392,-0.10647,-0.2575,1.9819,0.93955,20,0.016031,0.37181,0.036839,0.61837,0.56668,0.65513,20,0.0055162,0.17415,-0.17929,-0.16287,0.010841,0.87345,20,-0.0041385,0.73887,0.74988,0.14443,-0.25273,0.40422,20,0.020269,0.97069,-0.52563,-1.9805,-1.6462,0.39748,20,,,,,,,,,,,,,,,-0.013331,0.83324,0.89174,-0.037465,1.3692,0.93622,20,0.0099935,0.43346,-0.16719,-0.052783,-0.42188,0.50593,20,0.0041592,-0.082697,0.84181,0.086361,0.88849,0.94347,16
2014-06-30,0.025215,0.56182,-0.16897,0.25334,-0.231,0.82969,20,0.040904,0.89559,-0.83103,0.54737,-2.1953,0.54729,20,0.037163,0.067523,-0.15524,0.33412,0.1742,0.26816,20,0.0084771,0.90882,-0.020866,-0.0051432,-0.55565,0.73737,20,0.008667,0.2049,0.17816,0.018305,0.89501,0.90614,17,0.01119,0.52455,-0.10966,-0.026409,0.52442,0.92181,20,0.016798,0.4692,0.036876,0.6951,0.094587,0.52786,20,0.0052977,0.12744,-0.16741,-0.17891,0.23749,0.88212,20,-0.0012805,1.1329,0.73043,0.42065,-2.163,0.45295,20,0.021601,0.96427,-0.4156,-1.7935,-1.6133,0.2743,20,,,,,,,,,,,,,,,-0.012032,0.9484,0.92297,0.10768,0.81145,0.89958,20,0.0097498,0.40955,-0.1716,-0.079304,-0.30605,0.50075,20,0.0044549,-0.079787,0.85864,0.12099,0.87199,0.94053,17
2014-09-30,0.018993,0.58568,0.015186,0.30538,0.0037505,0.81438,20,0.037841,0.90088,-0.74445,0.47864,-1.9591,0.5521,20,0.035027,0.083613,-0.086993,0.46746,0.10718,0.27513,20,0.00043143,0.93814,0.21631,0.039795,-0.2235,0.72405,20,0.0081897,0.20819,0.1927,0.041066,0.88769,0.90878,18,0.0076874,0.54655,-0.00055501,0.12814,0.49643,0.89326,20,0.0058498,0.44003,0.31576,-0.25378,1.8379,0.65459,20,0.0047957,0.12834,-0.1532,-0.18964,0.27551,0.86815,20,-0.024208,1.1406,1.3581,-0.56065,0.20176,0.73371,20,0.019352,0.98816,-0.33935,-1.5516,-1.8137,0.25492,20,,,,,,,,,,,,,,,-0.0096476,0.95404,0.86178,0.30388,0.44516,0.86814,20,4.3089e-06,0.42139,0.10064,-0.37118,0.53902,0.61355,20,0.0042527,-0.078392,0.8648,0.13063,0.86889,0.94234,18
2014-12-31,0.01975,0.61407,0.0018319,0.22367,-0.065716,0.80209,20,0.034562,1.333,-0.84336,-0.24174,-3.2545,0.52282,20,0.030582,0.287,-0.11309,0.23101,-0.54922,0.24416,20,-0.0021172,1.2282,0.15235,-0.43153,-1.0987,0.70088,20,0.0081906,0.20825,0.19268,0.040925,0.88756,0.90992,19,0.0088215,0.49256,0.0066922,0.19251,0.66993,0.89634,20,-0.00052669,0.78032,0.26463,-0.68686,0.75668,0.6681,20,0.0056063,0.095466,-0.14963,-0.15468,0.3831,0.88282,20,-0.031089,1.3723,1.3412,-0.7657,-0.5753,0.77595,20,0.040674,0.1737,-0.25972,-0.72937,0.87155,0.17594,20,,,,,,,,,,,,,,,-0.0080763,1.0503,0.82352,0.062073,0.19375,0.82828,20,0.002685,0.26552,0.12575,-0.16431,1.0304,0.64379,20,0.0042066,-0.081432,0.86597,0.13853,0.8765,0.94196,19
2015-03-31,0.019768,0.58392,-0.0069443,0.16157,0.11327,0.80615,20,0.034515,1.2527,-0.86925,-0.40416,-2.7835,0.52052,20,0.030901,0.23581,-0.12035,0.11666,-0.22828,0.25375,20,-0.0018171,1.1473,0.13547,-0.606,-0.60341,0.71922,20,0.0071942,0.21573,0.16848,0.087073,0.78437,0.85078,20,0.0080951,0.50773,-0.0079598,0.24598,0.53738,0.89327,20,0.00089054,0.71537,0.28236,-0.86333,1.2239,0.69855,20,0.0058254,0.097614,-0.14315,-0.15708,0.3834,0.86339,20,-0.032407,1.3689,1.3051,-0.73177,-0.63338,0.74844,20,0.0358,0.33985,-0.33824,-0.23929,-0.39749,0.19956,20,,,,,,,,,,,,,,,-0.0079623,1.0495,0.82633,0.057043,0.20483,0.82817,20,0.0014702,0.23257,0.083328,-0.19393,1.1529,0.57053,20,0.0043491,-0.082503,0.86943,0.13193,0.89125,0.94055,20
2015-06-30,0.023379,0.75065,-0.26377,0.46693,-0.8124,0.82541,20,0.028535,1.5287,-1.0758,-0.3002,-3.598,0.58499,20,0.035492,0.34042,-0.32401,0.38635,-0.94869,0.31027,20,0.0085746,1.3162,-0.24771,-0.070647,-1.945,0.66602,20,0.010187,0.25578,0.067955,0.23177,0.43449,0.81475,20,0.0066817,0.60792,-0.096803,0.30917,0.19618,0.90692,20,0.007334,0.90087,-0.047716,-0.44215,0.048409,0.68779,20,0.0051084,0.11477,-0.14969,-0.1622,0.35345,0.8564,20,-0.011824,1.5441,0.72839,0.15279,-2.6137,0.56523,20,0.030622,0.6299,-0.57559,-0.092843,-1.3201,0.40077,20,,,,,,,,,,,,,,,-0.013124,1.0447,0.92624,-0.12164,0.53532,0.81217,20,0.0088495,0.3736,-0.21296,0.20957,0.11034,0.54578,20,0.002645,-0.1155,0.93834,0.038276,1.1338,0.94159,20
2015-09-30,0.029038,0.53092,-0.37152,0.60487,-0.48165,0.82401,20,0.016926,2.0104,-0.83427,-0.83475,-4.1616,0.64549,20,0.04499,-0.09211,-0.54704,1.1365,-0.63058,0.46498,20,0.016562,0.97903,-0.41767,0.34367,-1.5785,0.64709,20,0.016549,0.0096986,-0.052556,0.3791,0.80988,0.79087,20,0.0055962,0.66255,-0.067876,0.18121,0.17911,0.91352,20,0.0072033,0.85203,-0.080905,-0.006771,-0.15961,0.67988,20,0.0037437,0.16616,-0.12476,-0.18242,0.26772,0.864,20,0.0073423,0.74396,0.32642,1.0749,-1.7013,0.42361,20,0.034231,0.47489,-0.65414,0.11596,-1.1643,0.40868,20,,,,,,,,,,,,,,,-0.0069713,0.85069,0.83883,-0.33744,1.0621,0.71211,20,0.023861,-0.23314,-0.51458,0.76939,0.89917,0.57656,20,-0.0013596,0.029655,1.0077,0.024817,0.86132,0.90062,20
2015-12-31,0.032942,0.48313,-0.44008,0.89657,-0.64576,0.82518,20,0.0090338,2.0673,-0.68993,-1.2546,-3.8707,0.62707,20,0.03452,-0.049452,-0.3508,0.71961,-0.27835,0.23985,20,0.02072,0.94696,-0.49341,0.57387,-1.7339,0.64333,20,0.015633,-0.0035301,-0.032931,0.4151,0.82326,0.74143,20,0.0029397,0.64022,-0.01327,0.21706,0.23443,0.85555,20,0.0082168,0.91659,-0.10988,-0.25989,-0.12314,0.61672,20,0.0014681,0.1732,-0.081784,-0.26347,0.34198,0.82789,20,0.032084,0.57515,-0.12746,2.3507,-2.6036,0.66396,20,0.025834,0.53634,-0.50069,-0.3348,-0.85379,0.34271,20,0.0064548,0.077587,0.31517,-0.080506,0.061844,0.58633,16,0.019337,0.17465,-0.11427,-0.066885,-0.29909,0.14114,16,-0.011312,0.89284,0.91664,-0.61483,1.2333,0.71775,20,0.032453,-0.32895,-0.6668,1.3713,0.54766,0.64996,20,-0.0054483,0.04381,1.0848,-0.1273,0.9963,0.88218,20
2016-03-31,0.035668,0.44445,-0.42799,1.0652,-0.65466,0.82534,20,0.018782,1.8949,-1.0331,-0.77173,-3.9961,0.64195,20,0.041665,-0.16043,-0.42799,1.1278,-0.32803,0.32516,20,0.02833,0.8252,-0.61602,0.99607,-1.7966,0.67275,20,0.018004,-0.035319,-0.0013593,0.56834,0.82061,0.73649,20,0.0023324,0.65427,0.0457,0.19867,0.25134,0.84809,20,0.02223,0.68901,-0.37404,0.50558,-0.24788,0.68101,20,4.8517e-05,0.18999,-0.12609,-0.36312,0.33741,0.79888,20,0.0414,0.43484,-0.17835,2.8984,-2.6563,0.70943,20,0.032065,0.442,-0.54026,0.029812,-0.89041,0.37143,20,0.0071864,0.076703,0.35642,-0.034103,0.028962,0.63956,17,0.021478,0.17206,0.0064496,0.068915,-0.39532,0.095119,17,-0.01102,0.89352,0.97264,-0.57977,1.2456,0.71667,20,0.03379,-0.3397,-0.56764,1.483,0.56586,0.60226,20,-0.0062765,0.060278,1.1346,-0.16187,1.012,0.88908,20
2016-06-30,0.033844,0.39216,-0.45232,0.87966,-0.28678,0.83767,20,0.012424,1.7017,-1.1059,-1.4466,-2.6322,0.67637,20,0.040071,-0.16734,-0.49165,1.0649,-0.29455,0.35105,20,0.026454,0.76305,-0.63191,0.7838,-1.3561,0.67597,20,0.017969,-0.02784,-0.01109,0.58649,0.76468,0.73352,20,0.0030976,0.65436,0.079792,0.22062,0.25926,0.84831,20,0.02206,0.66289,-0.35309,0.43391,-0.055777,0.67765,20,0.00017514,0.19322,-0.12396,-0.35127,0.31485,0.79438,20,0.041302,0.46574,-0.21652,2.9746,-2.8869,0.71539,20,0.029915,0.42574,-0.61853,-0.072817,-0.7937,0.40268,20,0.0072135,0.072861,0.36173,-0.042771,0.05485,0.65227,18,0.02153,0.16475,0.016554,0.052423,-0.34606,0.089239,18,-0.011614,0.89321,0.94646,-0.59741,1.2412,0.71782,20,0.03193,-0.37024,-0.61734,1.3521,0.77178,0.62646,20,-0.0060754,0.02913,1.1777,-0.23585,1.2455,0.86603,20
2016-09-30,0.034406,0.3944,-0.37005,0.87408,-0.46426,0.70928,20,0.012546,1.6734,-1.3002,-1.3727,-2.2024,0.61876,20,0.036891,-0.128,-0.57352,0.96055,-0.13731,0.34171,20,0.026183,0.76547,-0.64572,0.77733,-1.3276,0.55197,20,0.018803,-0.02787,0.086186,0.58699,0.55607,0.55194,20,0.0049985,0.63655,0.17085,0.26807,0.072268,0.74131,20,0.016295,0.73371,-0.50531,0.2461,0.23767,0.609,20,0.00044884,0.18536,-0.14993,-0.33059,0.3742,0.69073,20,0.042223,0.46689,-0.10029,2.9721,-3.1367,0.66703,20,0.030814,0.41775,-0.57238,-0.051498,-0.88897,0.2505,20,0.006282,0.087529,0.36993,-0.085385,0.031583,0.64071,19,0.021473,0.16564,0.017048,0.04986,-0.34746,0.089311,19,-0.0065067,0.86731,1.3529,-0.52722,0.38169,0.69949,20,0.030348,-0.32725,-0.48548,1.239,0.46892,0.38545,20,-0.0048653,0.0064673,1.1522,-0.17607,1.3109,0.84502,20
2016-12-31,0.024074,0.55029,-0.2254,0.33765,-0.41028,0.65032,20,0.0049669,1.8587,-1.1468,-1.7505,-2.339,0.61749,20,0.02821,0.10597,-0.38334,0.53264,-0.34755,0.2913,20,0.017554,0.96725,-0.4772,0.34517,-1.4602,0.52074,20,0.010846,0.1075,0.20779,0.1773,0.55959,0.4656,20,0.0071367,0.43924,0.030912,0.3425,0.47075,0.75115,20,0.005681,1.0662,-0.24186,-0.26675,-0.13463,0.59327,20,0.0025199,0.17566,-0.16456,-0.21829,0.3099,0.71573,20,0.022249,0.86415,0.24327,1.9564,-3.2704,0.53602,20,0.023291,0.43767,-0.52943,-0.46277,-0.61747,0.22708,20,0.0048829,0.12269,0.39888,-0.15491,0.0040167,0.77392,20,0.020701,0.18505,0.033033,0.011473,-0.36268,0.10418,20,-0.0021592,0.75126,1.2584,-0.31268,0.48421,0.72384,20,0.016894,0.028093,-0.19559,0.5743,0.16108,0.25426,20,-0.00085172,-0.11023,1.0585,0.019869,1.4292,0.84062,20
